node1	node2	edge_score	
Diabetes mellitus type 2	GRAP2	1.0	
Diabetes mellitus type 2	GRB2	1.0	
Diabetes mellitus type 2	GSN	1.0	
Diabetes mellitus type 2	HP	1.0	
Diabetes mellitus type 2	HPX	1.0	
Diabetes mellitus type 2	IGF2R	1.0	
Diabetes mellitus type 2	ITGA2	1.0	
Diabetes mellitus type 2	KRT16	1.0	
Diabetes mellitus type 2	NPHS1	1.0	
Diabetes mellitus type 2	OS9	1.0	
Diabetes mellitus type 2	PEG3	1.0	
Diabetes mellitus type 2	PIK3C2A	1.0	
Diabetes mellitus type 2	PLAT	1.0	
Diabetes mellitus type 2	PLG	1.0	
Diabetes mellitus type 2	PPARG	1.0	
Diabetes mellitus type 2	PTGS2	1.0	
Diabetes mellitus type 2	SCN5A	1.0	
Diabetes mellitus type 2	SEL1L	1.0	
Diabetes mellitus type 2	SLCO1A2	1.0	
Diabetes mellitus type 2	ST13	1.0	
Diabetes mellitus type 2	TF	1.0	
Diabetes mellitus type 2	TFRC	1.0	
Diabetes mellitus type 2	THBD	1.0	
Diabetes mellitus type 2	THRAP3	1.0	
Diabetes mellitus type 2	TOMM40	1.0	
Diabetes mellitus type 2	TP53	1.0	
Diabetes mellitus type 2	TSC22D1	1.0	
Diabetes mellitus type 2	TTR	1.0	
Diabetes mellitus type 2	UGT1A	1.0	
Diabetes mellitus type 2	UGT1A1	1.0	
Diabetes mellitus type 2	VAMP2	1.0	
Diabetes mellitus type 2	VAMP3	1.0	
Hepatitis D Infection	PRSS3	1.0	
Hepatitis D Infection	UGT1A	1.0	
Hepatitis D Infection	UGT1A1	1.0	
Hepatitis D Infection	UGT1A10	1.0	
Hepatitis D Infection	UGT1A3	1.0	
Hepatitis D Infection	UGT1A6	1.0	
Hepatitis D Infection	UGT1A7	1.0	
Hepatitis D Infection	UGT1A8	1.0	
Hepatitis D Infection	UGT1A9	1.0	
Hyperlipoproteinemia	ALB	1.0	
Hyperlipoproteinemia	APOA1	1.0	
Hyperlipoproteinemia	APOA2	1.0	
Hyperlipoproteinemia	APOB	1.0	
Hyperlipoproteinemia	APOC2	1.0	
Hyperlipoproteinemia	APOC3	1.0	
Hyperlipoproteinemia	APOE	1.0	
Hyperlipoproteinemia	LDLRAP1	1.0	
Epilepsy	ABCB1	1.0	
Epilepsy	ABCC1	1.0	
Epilepsy	ALB	1.0	
Epilepsy	APOE	1.0	
Epilepsy	ARPC2	1.0	
Epilepsy	BCL2	1.0	
Epilepsy	CHRM2	1.0	
Epilepsy	CYP2C19	1.0	
Epilepsy	CYP2C8	1.0	
Epilepsy	CYP2C9	1.0	
Epilepsy	DMD	1.0	
Epilepsy	DNAJC6	1.0	
Epilepsy	FN1	1.0	
Epilepsy	GABBR1	1.0	
Epilepsy	GFAP	1.0	
Epilepsy	HIP1	1.0	
Epilepsy	HP	1.0	
Epilepsy	KCNMA1	1.0	
Epilepsy	KIAA0319	1.0	
Epilepsy	MED1	1.0	
Epilepsy	PLAT	1.0	
Epilepsy	REPS1	1.0	
Epilepsy	SCARB2	1.0	
Epilepsy	SLCO1A2	1.0	
Epilepsy	SPAST	1.0	
Epilepsy	SYT1	1.0	
Epilepsy	TOMM40	1.0	
Epilepsy	UGT1A	1.0	
Epilepsy	UGT1A1	1.0	
Epilepsy	UGT1A6	1.0	
Epilepsy	UGT2B7	1.0	
Epilepsy	VAMP2	1.0	
Epilepsy	VCP	1.0	
Epilepsy	WASL	1.0	
Plantar hyperkeratosis	KRT1	1.0	
Plantar hyperkeratosis	KRT10	1.0	
Plantar hyperkeratosis	KRT14	1.0	
Plantar hyperkeratosis	KRT16	1.0	
Plantar hyperkeratosis	KRT5	1.0	
Plantar hyperkeratosis	KRT6A	1.0	
Plantar hyperkeratosis	KRT9	1.0	
Monocytic leukemia	ABCB1	1.0	
Monocytic leukemia	EPS15	1.0	
Monocytic leukemia	PICALM	1.0	
Monocytic leukemia	PLG	1.0	
Monocytic leukemia	PPARG	1.0	
Monocytic leukemia	PTGS2	1.0	
Monocytic leukemia	THBD	1.0	
Monocytic leukemia	TP53	1.0	
Thrombophilia	ADRB2	1.0	
Thrombophilia	ALB	1.0	
Thrombophilia	APOA4	1.0	
Thrombophilia	APOE	1.0	
Thrombophilia	CYP2C9	1.0	
Thrombophilia	EGFR	1.0	
Thrombophilia	F7	1.0	
Thrombophilia	IGF2R	1.0	
Thrombophilia	KLK3	1.0	
Thrombophilia	PLAT	1.0	
Thrombophilia	PLG	1.0	
Thrombophilia	PPARG	1.0	
Thrombophilia	THBD	1.0	
Brain Ischemia	ADRB2	1.0	
Brain Ischemia	ALB	1.0	
Brain Ischemia	APOB	1.0	
Brain Ischemia	APOE	1.0	
Brain Ischemia	ATM	1.0	
Brain Ischemia	BBC3	1.0	
Brain Ischemia	BCL2	1.0	
Brain Ischemia	CTSL	1.0	
Brain Ischemia	CYP2C8	1.0	
Brain Ischemia	F7	1.0	
Brain Ischemia	FABP2	1.0	
Brain Ischemia	GFAP	1.0	
Brain Ischemia	ITGA2	1.0	
Brain Ischemia	KRT5	1.0	
Brain Ischemia	PLAT	1.0	
Brain Ischemia	PPARG	1.0	
Brain Ischemia	PTGS1	1.0	
Brain Ischemia	PTGS2	1.0	
Brain Ischemia	SCN5A	1.0	
Brain Ischemia	SGIP1	1.0	
Brain Ischemia	TF	1.0	
Brain Ischemia	TP53	1.0	
Brain Ischemia	TTR	1.0	
Brain Ischemia	UGT1A1	1.0	
Brain Ischemia	VAMP8	1.0	
Abnormality of the level of lipoprotein cholesterol	APOA1	1.0	
Abnormality of the level of lipoprotein cholesterol	APOB	1.0	
Abnormality of the level of lipoprotein cholesterol	APOC3	1.0	
Abnormality of the level of lipoprotein cholesterol	APOE	1.0	
Abnormality of the level of lipoprotein cholesterol	LDLRAP1	1.0	
Abnormality of the level of lipoprotein cholesterol	PPARG	1.0	
Abnormality of the level of lipoprotein cholesterol	SLC25A13	1.0	
Oral leukoplakia	ATM	1.0	
Oral leukoplakia	BCL2	1.0	
Oral leukoplakia	EGFR	1.0	
Oral leukoplakia	KRT14	1.0	
Oral leukoplakia	KRT16	1.0	
Oral leukoplakia	KRT5	1.0	
Oral leukoplakia	KRT6A	1.0	
Oral leukoplakia	KRT6B	1.0	
Oral leukoplakia	PTGS2	1.0	
Oral leukoplakia	TP53	1.0	
Familial adenomatous polyposis 1	ABCB1	1.0	
Familial adenomatous polyposis 1	APOA1	1.0	
Familial adenomatous polyposis 1	APOC2	1.0	
Familial adenomatous polyposis 1	ATM	1.0	
Familial adenomatous polyposis 1	BCL2	1.0	
Familial adenomatous polyposis 1	BID	1.0	
Familial adenomatous polyposis 1	DAB2	1.0	
Familial adenomatous polyposis 1	EGFR	1.0	
Familial adenomatous polyposis 1	GSN	1.0	
Familial adenomatous polyposis 1	KLK3	1.0	
Familial adenomatous polyposis 1	MED15	1.0	
Familial adenomatous polyposis 1	PLG	1.0	
Familial adenomatous polyposis 1	PPARG	1.0	
Familial adenomatous polyposis 1	PTGS1	1.0	
Familial adenomatous polyposis 1	PTGS2	1.0	
Familial adenomatous polyposis 1	SYT1	1.0	
Familial adenomatous polyposis 1	TP53	1.0	
Familial adenomatous polyposis 1	TTR	1.0	
Familial adenomatous polyposis 1	UGT1A1	1.0	
Familial adenomatous polyposis 1	UGT1A10	1.0	
Familial adenomatous polyposis 1	UGT1A3	1.0	
Familial adenomatous polyposis 1	UGT1A6	1.0	
Familial adenomatous polyposis 1	UGT2B4	1.0	
Familial adenomatous polyposis 1	UGT2B7	1.0	
Carotid Atherosclerosis	APOA1	1.0	
Carotid Atherosclerosis	APOA4	1.0	
Carotid Atherosclerosis	APOB	1.0	
Carotid Atherosclerosis	APOC3	1.0	
Carotid Atherosclerosis	APOE	1.0	
Carotid Atherosclerosis	F7	1.0	
Carotid Atherosclerosis	FABP2	1.0	
Carotid Atherosclerosis	HP	1.0	
Carotid Atherosclerosis	ITGA2	1.0	
Carotid Atherosclerosis	PPARG	1.0	
Carotid Atherosclerosis	THBD	1.0	
Carotid Atherosclerosis	TP53	1.0	
Alzheimer Disease, Late Onset	APOC1	1.0	
Alzheimer Disease, Late Onset	APOC2	1.0	
Alzheimer Disease, Late Onset	APOE	1.0	
Alzheimer Disease, Late Onset	ARRB2	1.0	
Alzheimer Disease, Late Onset	BIN1	1.0	
Alzheimer Disease, Late Onset	CST3	1.0	
Alzheimer Disease, Late Onset	DNM2	1.0	
Alzheimer Disease, Late Onset	GFAP	1.0	
Alzheimer Disease, Late Onset	PICALM	1.0	
Alzheimer Disease, Late Onset	TOMM40	1.0	
Cerebral palsy, spastic quadriplegic, 3	ADRB2	1.0	
Cerebral palsy, spastic quadriplegic, 3	AP4E1	1.0	
Cerebral palsy, spastic quadriplegic, 3	APOE	1.0	
Cerebral palsy, spastic quadriplegic, 3	BCL2	1.0	
Cerebral palsy, spastic quadriplegic, 3	CTSL	1.0	
Cerebral palsy, spastic quadriplegic, 3	F7	1.0	
Cerebral palsy, spastic quadriplegic, 3	PLAT	1.0	
Cerebral palsy, spastic quadriplegic, 3	PTGS2	1.0	
Cerebral palsy, spastic quadriplegic, 3	THBD	1.0	
Cerebral palsy, spastic quadriplegic, 3	TTR	1.0	
Cerebral palsy, spastic quadriplegic, 3	UGT1A1	1.0	
Drug Allergy	ABCB1	1.0	
Drug Allergy	CYP2C19	1.0	
Drug Allergy	CYP2C8	1.0	
Drug Allergy	CYP2C9	1.0	
Drug Allergy	PTGS1	1.0	
Drug Allergy	UGT1A1	1.0	
Drug Allergy	UGT1A7	1.0	
Drug Allergy	UGT1A8	1.0	
Drug Allergy	UGT1A9	1.0	
Drug Allergy	UGT2B7	1.0	
M5b Acute differentiated monocytic leukemia	ABCB1	1.0	
M5b Acute differentiated monocytic leukemia	EPS15	1.0	
M5b Acute differentiated monocytic leukemia	PICALM	1.0	
M5b Acute differentiated monocytic leukemia	PLAT	1.0	
M5b Acute differentiated monocytic leukemia	PLG	1.0	
M5b Acute differentiated monocytic leukemia	PPARG	1.0	
M5b Acute differentiated monocytic leukemia	PTGS2	1.0	
M5b Acute differentiated monocytic leukemia	TFRC	1.0	
M5b Acute differentiated monocytic leukemia	THBD	1.0	
M5b Acute differentiated monocytic leukemia	TP53	1.0	
Inflammation	ABCB1	1.0	
Inflammation	ADRB2	1.0	
Inflammation	AHSG	1.0	
Inflammation	APOA1	1.0	
Inflammation	APOA2	1.0	
Inflammation	APOA4	1.0	
Inflammation	APOB	1.0	
Inflammation	APOC1	1.0	
Inflammation	APOC3	1.0	
Inflammation	APOE	1.0	
Inflammation	BIN1	1.0	
Inflammation	CFH	1.0	
Inflammation	CFTR	1.0	
Inflammation	CHRM2	1.0	
Inflammation	CST3	1.0	
Inflammation	CYP2C19	1.0	
Inflammation	EGF	1.0	
Inflammation	EGFR	1.0	
Inflammation	F7	1.0	
Inflammation	FN1	1.0	
Inflammation	HP	1.0	
Inflammation	PLAT	1.0	
Inflammation	PPARG	1.0	
Inflammation	PRSS3	1.0	
Inflammation	PTGS1	1.0	
Inflammation	PTGS2	1.0	
Inflammation	SERPING1	1.0	
Inflammation	TF	1.0	
Inflammation	TFRC	1.0	
Inflammation	THBD	1.0	
Inflammation	TP53	1.0	
Inflammation	UGT1A1	1.0	
Leukopenia	ABCB1	1.0	
Leukopenia	ABCC1	1.0	
Leukopenia	ABCC4	1.0	
Leukopenia	ATM	1.0	
Leukopenia	BCL2	1.0	
Leukopenia	CD3D	1.0	
Leukopenia	CFH	1.0	
Leukopenia	CYP2C8	1.0	
Leukopenia	DNM2	1.0	
Leukopenia	PALB2	1.0	
Leukopenia	PDE4B	1.0	
Leukopenia	SCARB2	1.0	
Leukopenia	TP53	1.0	
Leukopenia	UGT1A	1.0	
Leukopenia	UGT1A1	1.0	
Leukopenia	UGT1A6	1.0	
Leukopenia	UGT1A7	1.0	
Leukopenia	UGT1A8	1.0	
Leukopenia	UGT1A9	1.0	
Leukopenia	UGT2B7	1.0	
Dementia familial British	ALB	1.0	
Dementia familial British	APOA1	1.0	
Dementia familial British	APOB	1.0	
Dementia familial British	APOC1	1.0	
Dementia familial British	APOE	1.0	
Dementia familial British	BCL2	1.0	
Dementia familial British	BIN1	1.0	
Dementia familial British	CD4	1.0	
Dementia familial British	CST3	1.0	
Dementia familial British	DNM2	1.0	
Dementia familial British	EGF	1.0	
Dementia familial British	FN1	1.0	
Dementia familial British	GFAP	1.0	
Dementia familial British	PICALM	1.0	
Dementia familial British	PPARG	1.0	
Dementia familial British	PTGS2	1.0	
Dementia familial British	SPAST	1.0	
Dementia familial British	TP53	1.0	
Dementia familial British	TTR	1.0	
Dementia familial British	VCP	1.0	
Myocardial Infarction	ABCB1	1.0	
Myocardial Infarction	ADRB2	1.0	
Myocardial Infarction	AHSG	1.0	
Myocardial Infarction	APOA1	1.0	
Myocardial Infarction	APOA2	1.0	
Myocardial Infarction	APOA4	1.0	
Myocardial Infarction	APOB	1.0	
Myocardial Infarction	APOC1	1.0	
Myocardial Infarction	APOC3	1.0	
Myocardial Infarction	APOE	1.0	
Myocardial Infarction	ATM	1.0	
Myocardial Infarction	BCL2	1.0	
Myocardial Infarction	CDCP1	1.0	
Myocardial Infarction	CFH	1.0	
Myocardial Infarction	CHRM2	1.0	
Myocardial Infarction	CST3	1.0	
Myocardial Infarction	CYP2C19	1.0	
Myocardial Infarction	CYP2C8	1.0	
Myocardial Infarction	CYP2C9	1.0	
Myocardial Infarction	DAB2	1.0	
Myocardial Infarction	F7	1.0	
Myocardial Infarction	FABP2	1.0	
Myocardial Infarction	FN1	1.0	
Myocardial Infarction	GFAP	1.0	
Myocardial Infarction	GSN	1.0	
Myocardial Infarction	HP	1.0	
Myocardial Infarction	IGF2R	1.0	
Myocardial Infarction	ITGA2	1.0	
Myocardial Infarction	KCNMA1	1.0	
Myocardial Infarction	KRT16	1.0	
Myocardial Infarction	LDLRAP1	1.0	
Myocardial Infarction	PLAT	1.0	
Myocardial Infarction	PLG	1.0	
Myocardial Infarction	PPARG	1.0	
Myocardial Infarction	PTGS1	1.0	
Myocardial Infarction	PTGS2	1.0	
Myocardial Infarction	SCN5A	1.0	
Myocardial Infarction	SERPING1	1.0	
Myocardial Infarction	TF	1.0	
Myocardial Infarction	THBD	1.0	
Myocardial Infarction	TP53	1.0	
Myocardial Infarction	UGT1A1	1.0	
Myocardial Infarction	VAMP8	1.0	
Familial hypercholesterolemia	ABCB1	1.0	
Familial hypercholesterolemia	ADRB2	1.0	
Familial hypercholesterolemia	ALB	1.0	
Familial hypercholesterolemia	APOA1	1.0	
Familial hypercholesterolemia	APOA2	1.0	
Familial hypercholesterolemia	APOA4	1.0	
Familial hypercholesterolemia	APOB	1.0	
Familial hypercholesterolemia	APOC2	1.0	
Familial hypercholesterolemia	APOC3	1.0	
Familial hypercholesterolemia	APOE	1.0	
Familial hypercholesterolemia	CFH	1.0	
Familial hypercholesterolemia	EGF	1.0	
Familial hypercholesterolemia	EGFR	1.0	
Familial hypercholesterolemia	FABP2	1.0	
Familial hypercholesterolemia	LDLRAP1	1.0	
Leukoplakia	ATM	1.0	
Leukoplakia	BCL2	1.0	
Leukoplakia	CTTN	1.0	
Leukoplakia	EGFR	1.0	
Leukoplakia	GFAP	1.0	
Leukoplakia	KRT13	1.0	
Leukoplakia	PTGS2	1.0	
Leukoplakia	TP53	1.0	
Febrile Neutropenia	ABCB1	1.0	
Febrile Neutropenia	TP53	1.0	
Febrile Neutropenia	UGT1A	1.0	
Febrile Neutropenia	UGT1A1	1.0	
Febrile Neutropenia	UGT1A6	1.0	
Febrile Neutropenia	UGT1A7	1.0	
Cardiovascular Diseases	ABCB1	1.0	
Cardiovascular Diseases	ADRB2	1.0	
Cardiovascular Diseases	AHSG	1.0	
Cardiovascular Diseases	ALB	1.0	
Cardiovascular Diseases	APOA1	1.0	
Cardiovascular Diseases	APOA4	1.0	
Cardiovascular Diseases	APOB	1.0	
Cardiovascular Diseases	APOC1	1.0	
Cardiovascular Diseases	APOC2	1.0	
Cardiovascular Diseases	APOC3	1.0	
Cardiovascular Diseases	APOE	1.0	
Cardiovascular Diseases	ATM	1.0	
Cardiovascular Diseases	AVP	1.0	
Cardiovascular Diseases	CFH	1.0	
Cardiovascular Diseases	CST3	1.0	
Cardiovascular Diseases	CYP2C19	1.0	
Cardiovascular Diseases	CYP2C8	1.0	
Cardiovascular Diseases	CYP2C9	1.0	
Cardiovascular Diseases	EGF	1.0	
Cardiovascular Diseases	F7	1.0	
Cardiovascular Diseases	FABP2	1.0	
Cardiovascular Diseases	FN1	1.0	
Cardiovascular Diseases	HDAC3	1.0	
Cardiovascular Diseases	HP	1.0	
Cardiovascular Diseases	ITGA2	1.0	
Cardiovascular Diseases	KRT5	1.0	
Cardiovascular Diseases	PLAT	1.0	
Cardiovascular Diseases	PLG	1.0	
Cardiovascular Diseases	PPARG	1.0	
Cardiovascular Diseases	PPBP	1.0	
Cardiovascular Diseases	PTGS1	1.0	
Cardiovascular Diseases	PTGS2	1.0	
Cardiovascular Diseases	RYR2	1.0	
Cardiovascular Diseases	SCN5A	1.0	
Cardiovascular Diseases	SGIP1	1.0	
Cardiovascular Diseases	SH3GL2	1.0	
Cardiovascular Diseases	TF	1.0	
Cardiovascular Diseases	THBD	1.0	
Cardiovascular Diseases	TOMM40	1.0	
Cardiovascular Diseases	TP53	1.0	
Cardiovascular Diseases	UGT1A	1.0	
Cardiovascular Diseases	UGT1A1	1.0	
Cardiovascular Diseases	VAMP8	1.0	
Renal Insufficiency, Chronic	ABCB1	1.0	
Renal Insufficiency, Chronic	ABCC4	1.0	
Renal Insufficiency, Chronic	ADRB2	1.0	
Renal Insufficiency, Chronic	ALB	1.0	
Renal Insufficiency, Chronic	APOE	1.0	
Renal Insufficiency, Chronic	ATM	1.0	
Renal Insufficiency, Chronic	BCL2	1.0	
Renal Insufficiency, Chronic	CFH	1.0	
Renal Insufficiency, Chronic	CST3	1.0	
Renal Insufficiency, Chronic	CYP2C19	1.0	
Renal Insufficiency, Chronic	EGF	1.0	
Renal Insufficiency, Chronic	EGFR	1.0	
Renal Insufficiency, Chronic	HP	1.0	
Renal Insufficiency, Chronic	KLK3	1.0	
Renal Insufficiency, Chronic	NPHS1	1.0	
Renal Insufficiency, Chronic	OCRL	1.0	
Renal Insufficiency, Chronic	PPARG	1.0	
Renal Insufficiency, Chronic	SCARB2	1.0	
Renal Insufficiency, Chronic	SLC22A11	1.0	
Renal Insufficiency, Chronic	SLC22A6	1.0	
Renal Insufficiency, Chronic	THBD	1.0	
Renal Insufficiency, Chronic	TP53	1.0	
Peptic ulcer	ABCB1	1.0	
Peptic ulcer	ABCC1	1.0	
Peptic ulcer	AP2S1	1.0	
Peptic ulcer	BCL2	1.0	
Peptic ulcer	CYP2C19	1.0	
Peptic ulcer	CYP2C8	1.0	
Peptic ulcer	CYP2C9	1.0	
Peptic ulcer	PPARG	1.0	
Peptic ulcer	PTGS1	1.0	
Peptic ulcer	PTGS2	1.0	
Peptic ulcer	TP53	1.0	
Peptic ulcer	UGT1A6	1.0	
Neurotoxicity Syndromes	ABCB1	1.0	
Neurotoxicity Syndromes	ADRA1B	1.0	
Neurotoxicity Syndromes	CD3D	1.0	
Neurotoxicity Syndromes	CYP2C19	1.0	
Neurotoxicity Syndromes	CYP2C9	1.0	
Neurotoxicity Syndromes	LAT	1.0	
Neurotoxicity Syndromes	PLAT	1.0	
Old myocardial infarction	APOA1	1.0	
Old myocardial infarction	APOA4	1.0	
Old myocardial infarction	APOB	1.0	
Old myocardial infarction	APOE	1.0	
Old myocardial infarction	CYP2C8	1.0	
Old myocardial infarction	CYP2C9	1.0	
Animal Mammary Neoplasms	ABCB1	1.0	
Animal Mammary Neoplasms	ABCC1	1.0	
Animal Mammary Neoplasms	AGFG1	1.0	
Animal Mammary Neoplasms	AHSG	1.0	
Animal Mammary Neoplasms	AP2A1	1.0	
Animal Mammary Neoplasms	APOB	1.0	
Animal Mammary Neoplasms	APOE	1.0	
Animal Mammary Neoplasms	ATM	1.0	
Animal Mammary Neoplasms	BCL2	1.0	
Animal Mammary Neoplasms	BID	1.0	
Animal Mammary Neoplasms	BIN1	1.0	
Animal Mammary Neoplasms	CD4	1.0	
Animal Mammary Neoplasms	CDCP1	1.0	
Animal Mammary Neoplasms	CFTR	1.0	
Animal Mammary Neoplasms	CLCA2	1.0	
Animal Mammary Neoplasms	CST3	1.0	
Animal Mammary Neoplasms	CTSL	1.0	
Animal Mammary Neoplasms	CTTN	1.0	
Animal Mammary Neoplasms	CYP2C19	1.0	
Animal Mammary Neoplasms	CYP2C8	1.0	
Animal Mammary Neoplasms	CYP2C9	1.0	
Animal Mammary Neoplasms	DAB2	1.0	
Animal Mammary Neoplasms	DERL1	1.0	
Animal Mammary Neoplasms	DICER1	1.0	
Animal Mammary Neoplasms	DNM2	1.0	
Animal Mammary Neoplasms	EGF	1.0	
Animal Mammary Neoplasms	EGFR	1.0	
Animal Mammary Neoplasms	F7	1.0	
Animal Mammary Neoplasms	FN1	1.0	
Animal Mammary Neoplasms	FNBP1L	1.0	
Animal Mammary Neoplasms	GRAP2	1.0	
Animal Mammary Neoplasms	GRB2	1.0	
Animal Mammary Neoplasms	GSN	1.0	
Animal Mammary Neoplasms	HDAC3	1.0	
Animal Mammary Neoplasms	HIP1	1.0	
Animal Mammary Neoplasms	HP	1.0	
Animal Mammary Neoplasms	IGF2R	1.0	
Animal Mammary Neoplasms	ITGA2	1.0	
Animal Mammary Neoplasms	ITIH1	1.0	
Animal Mammary Neoplasms	KCNMA1	1.0	
Animal Mammary Neoplasms	KLK3	1.0	
Animal Mammary Neoplasms	KRT14	1.0	
Animal Mammary Neoplasms	KRT5	1.0	
Animal Mammary Neoplasms	MED1	1.0	
Animal Mammary Neoplasms	MED28	1.0	
Animal Mammary Neoplasms	NCOA3	1.0	
Animal Mammary Neoplasms	NCOR1	1.0	
Animal Mammary Neoplasms	NCOR2	1.0	
Animal Mammary Neoplasms	PALB2	1.0	
Animal Mammary Neoplasms	PLAT	1.0	
Animal Mammary Neoplasms	PLG	1.0	
Animal Mammary Neoplasms	PPARG	1.0	
Animal Mammary Neoplasms	PPBP	1.0	
Animal Mammary Neoplasms	PTGS1	1.0	
Animal Mammary Neoplasms	PTGS2	1.0	
Animal Mammary Neoplasms	REPS1	1.0	
Animal Mammary Neoplasms	REPS2	1.0	
Animal Mammary Neoplasms	RNF5	1.0	
Animal Mammary Neoplasms	SCN5A	1.0	
Animal Mammary Neoplasms	SEL1L	1.0	
Animal Mammary Neoplasms	SH3GL2	1.0	
Animal Mammary Neoplasms	SH3KBP1	1.0	
Animal Mammary Neoplasms	SLC1A5	1.0	
Animal Mammary Neoplasms	SLCO1A2	1.0	
Animal Mammary Neoplasms	SNX9	1.0	
Animal Mammary Neoplasms	SYNJ2	1.0	
Animal Mammary Neoplasms	SYT1	1.0	
Animal Mammary Neoplasms	TF	1.0	
Animal Mammary Neoplasms	TFRC	1.0	
Animal Mammary Neoplasms	TIAM1	1.0	
Animal Mammary Neoplasms	TP53	1.0	
Animal Mammary Neoplasms	TRIP10	1.0	
Animal Mammary Neoplasms	TSC22D1	1.0	
Animal Mammary Neoplasms	UGT1A1	1.0	
Animal Mammary Neoplasms	VAMP8	1.0	
Animal Mammary Neoplasms	WASL	1.0	
Animal Mammary Neoplasms	WNT5A	1.0	
Ischemia	ADRB2	1.0	
Ischemia	ALB	1.0	
Ischemia	APOB	1.0	
Ischemia	APOC3	1.0	
Ischemia	APOE	1.0	
Ischemia	ATM	1.0	
Ischemia	AVP	1.0	
Ischemia	BCL2	1.0	
Ischemia	CYP2C8	1.0	
Ischemia	CYP2C9	1.0	
Ischemia	DMD	1.0	
Ischemia	EGF	1.0	
Ischemia	F7	1.0	
Ischemia	FN1	1.0	
Ischemia	FZD4	1.0	
Ischemia	GFAP	1.0	
Ischemia	GRAP2	1.0	
Ischemia	KCNMA1	1.0	
Ischemia	PLAT	1.0	
Ischemia	PLG	1.0	
Ischemia	PPARG	1.0	
Ischemia	PTGS2	1.0	
Ischemia	SCN5A	1.0	
Ischemia	SLC1A5	1.0	
Ischemia	SYT1	1.0	
Ischemia	TF	1.0	
Ischemia	THBD	1.0	
Ischemia	TP53	1.0	
Ischemia	TTN	1.0	
Ischemia	TTR	1.0	
Ischemia	VCP	1.0	
Fetal Membranes, Premature Rupture	ADRB2	1.0	
Fetal Membranes, Premature Rupture	APOA1	1.0	
Fetal Membranes, Premature Rupture	APOB	1.0	
Fetal Membranes, Premature Rupture	APOC3	1.0	
Fetal Membranes, Premature Rupture	APOE	1.0	
Fetal Membranes, Premature Rupture	F7	1.0	
Fetal Membranes, Premature Rupture	FABP2	1.0	
Fetal Membranes, Premature Rupture	FN1	1.0	
Fetal Membranes, Premature Rupture	HP	1.0	
Fetal Membranes, Premature Rupture	IGF2R	1.0	
Fetal Membranes, Premature Rupture	PLAT	1.0	
Fetal Membranes, Premature Rupture	PPARG	1.0	
Fetal Membranes, Premature Rupture	PTGS1	1.0	
Fetal Membranes, Premature Rupture	PTGS2	1.0	
Fetal Membranes, Premature Rupture	THBD	1.0	
Papilloma	APOE	1.0	
Papilloma	BCL2	1.0	
Papilloma	EGF	1.0	
Papilloma	EGFR	1.0	
Papilloma	KRT1	1.0	
Papilloma	KRT14	1.0	
Papilloma	KRT16	1.0	
Papilloma	KRT5	1.0	
Papilloma	KRT9	1.0	
Papilloma	PEG3	1.0	
Papilloma	PLAT	1.0	
Papilloma	PPARG	1.0	
Papilloma	PTGS2	1.0	
Papilloma	TP53	1.0	
Papilloma	TTR	1.0	
Neoplasm of the colon	ABCB1	1.0	
Neoplasm of the colon	ABCC1	1.0	
Neoplasm of the colon	ABCC4	1.0	
Neoplasm of the colon	AMPD3	1.0	
Neoplasm of the colon	APOE	1.0	
Neoplasm of the colon	ATM	1.0	
Neoplasm of the colon	BCL2	1.0	
Neoplasm of the colon	BID	1.0	
Neoplasm of the colon	BIN1	1.0	
Neoplasm of the colon	CABLES1	1.0	
Neoplasm of the colon	CFH	1.0	
Neoplasm of the colon	CHKB	1.0	
Neoplasm of the colon	CTTN	1.0	
Neoplasm of the colon	CYP2C9	1.0	
Neoplasm of the colon	EGF	1.0	
Neoplasm of the colon	EGFR	1.0	
Neoplasm of the colon	FN1	1.0	
Neoplasm of the colon	GRAP2	1.0	
Neoplasm of the colon	HDAC3	1.0	
Neoplasm of the colon	HIP1	1.0	
Neoplasm of the colon	ITGA2	1.0	
Neoplasm of the colon	NCOA3	1.0	
Neoplasm of the colon	PLG	1.0	
Neoplasm of the colon	PPARG	1.0	
Neoplasm of the colon	PTGS1	1.0	
Neoplasm of the colon	PTGS2	1.0	
Neoplasm of the colon	SH3KBP1	1.0	
Neoplasm of the colon	SNX9	1.0	
Neoplasm of the colon	SYT1	1.0	
Neoplasm of the colon	TIAM1	1.0	
Neoplasm of the colon	TP53	1.0	
Neoplasm of the colon	UGT1A	1.0	
Neoplasm of the colon	UGT1A1	1.0	
Neoplasm of the colon	UGT1A6	1.0	
Neoplasm of the colon	UGT1A9	1.0	
Neoplasm of the colon	WNT5A	1.0	
Esophageal Neoplasms	ABCB1	1.0	
Esophageal Neoplasms	ABCC1	1.0	
Esophageal Neoplasms	ATM	1.0	
Esophageal Neoplasms	AVP	1.0	
Esophageal Neoplasms	BBC3	1.0	
Esophageal Neoplasms	BCL2	1.0	
Esophageal Neoplasms	CDCP1	1.0	
Esophageal Neoplasms	CTSL	1.0	
Esophageal Neoplasms	CTTN	1.0	
Esophageal Neoplasms	CYP2C19	1.0	
Esophageal Neoplasms	CYP2C8	1.0	
Esophageal Neoplasms	CYP2C9	1.0	
Esophageal Neoplasms	DAB2	1.0	
